time,gFx,gFy,gFz,TgF,walker,gender
1.097376151,0.1487,0.1822,0.7679,0.803,wenling,female
1.099979953,0.1164,0.2031,0.7562,0.792,wenling,female
1.10329537,0.0874,0.2178,0.7446,0.781,wenling,female
1.105724693,0.0661,0.2339,0.7461,0.785,wenling,female
1.108076516,0.0444,0.2397,0.7587,0.797,wenling,female
1.110196569,0.04,0.2431,0.7626,0.801,wenling,female
1.113363548,0.0323,0.2402,0.7888,0.825,wenling,female
1.116890632,0.0425,0.2397,0.8383,0.873,wenling,female
1.11843209,0.0632,0.2275,0.9086,0.939,wenling,female
1.12089209,0.0922,0.2046,0.9805,1.006,wenling,female
1.122652091,0.1173,0.1851,1.0343,1.057,wenling,female
1.12472032,0.141,0.1651,1.0193,1.042,wenling,female
1.127736779,0.1575,0.1525,0.9868,1.011,wenling,female
1.129652456,0.1845,0.1412,0.9388,0.967,wenling,female
1.133057456,0.1946,0.1374,0.9062,0.937,wenling,female
1.134868863,0.2168,0.1403,0.8984,0.935,wenling,female
1.137516988,0.237,0.1398,0.9052,0.946,wenling,female
1.139564228,0.238,0.1364,0.93,0.97,wenling,female
1.143735686,0.2448,0.1398,0.9382,0.98,wenling,female
1.146552353,0.2453,0.1413,0.9377,0.98,wenling,female
1.148956416,0.2482,0.1481,0.9096,0.954,wenling,female
1.150851416,0.241,0.1481,0.8742,0.919,wenling,female
1.153540896,0.2264,0.153,0.8407,0.884,wenling,female
1.156292823,0.2197,0.1608,0.8047,0.85,wenling,female
1.157714698,0.2144,0.1642,0.8062,0.85,wenling,female
1.161582042,0.2042,0.171,0.8227,0.865,wenling,female
1.163761157,0.1974,0.1695,0.8402,0.88,wenling,female
1.16654121,0.1926,0.1725,0.8426,0.881,wenling,female
1.168715793,0.1931,0.171,0.8635,0.901,wenling,female
1.170593502,0.1902,0.17,0.8955,0.931,wenling,female
1.171816835,0.1955,0.171,0.9295,0.965,wenling,female
1.175259335,0.1994,0.1637,0.9397,0.974,wenling,female
1.17720595,0.2028,0.1544,0.9077,0.943,wenling,female
1.181565117,0.2013,0.1515,0.8858,0.921,wenling,female
1.182796003,0.1946,0.1486,0.8809,0.914,wenling,female
1.185670222,0.1839,0.1452,0.862,0.893,wenling,female
1.188487878,0.1718,0.1481,0.8761,0.905,wenling,female
1.190731629,0.1539,0.1467,0.9077,0.932,wenling,female
1.193076837,0.1385,0.1398,0.9246,0.945,wenling,female
1.196679285,0.1318,0.1344,0.9266,0.946,wenling,female
1.198089338,0.1346,0.1233,0.9974,1.014,wenling,female
1.200697567,0.1689,0.1105,1.3153,1.331,wenling,female
1.202784182,0.1776,0.092,1.8846,1.895,wenling,female
1.205348974,0.2385,0.0672,1.8754,1.892,wenling,female
1.207921318,0.2941,0.0643,1.3949,1.427,wenling,female
1.211031787,0.2965,0.075,1.1639,1.203,wenling,female
1.212403297,0.2931,0.0794,1.1493,1.189,wenling,female
1.214625016,0.2965,0.0701,1.2406,1.277,wenling,female
1.217261579,0.31,0.0574,1.3677,1.404,wenling,female
1.219949704,0.3173,0.0399,1.4765,1.511,wenling,female
1.223727205,0.3197,0.0311,1.492,1.526,wenling,female
1.22590158,0.3076,0.0345,1.4177,1.451,wenling,female
1.227943247,0.2806,0.0458,1.3085,1.339,wenling,female
1.230782466,0.2506,0.0653,1.2241,1.251,wenling,female
1.233739654,0.2202,0.0862,1.1848,1.208,wenling,female
1.235678508,0.1936,0.1043,1.1843,1.205,wenling,female
1.238678352,0.1752,0.1145,1.1814,1.2,wenling,female
1.240681529,0.1516,0.1189,1.1707,1.186,wenling,female
1.242902623,0.1303,0.112,1.1533,1.166,wenling,female
1.246443665,0.1197,0.1047,1.1391,1.15,wenling,female
1.248517364,0.1201,0.1043,1.1324,1.143,wenling,female
1.251085385,0.1313,0.0994,1.1435,1.155,wenling,female
1.252405541,0.1399,0.0862,1.1484,1.16,wenling,female
1.254657208,0.1574,0.0711,1.1489,1.162,wenling,female
1.257426427,0.1709,0.0628,1.1445,1.159,wenling,female
1.260043667,0.1834,0.056,1.1328,1.149,wenling,female
1.264225438,0.2008,0.0506,1.1173,1.136,wenling,female
1.265362209,0.2211,0.0423,1.1061,1.129,wenling,female
1.268882574,0.2424,0.036,1.1003,1.127,wenling,female
1.269955595,0.2453,0.0311,1.0751,1.103,wenling,female
1.273707783,0.2545,0.0345,1.0591,1.09,wenling,female
1.275595387,0.254,0.0379,1.0309,1.062,wenling,female
1.278237158,0.2385,0.0419,1.0096,1.038,wenling,female
1.282243617,0.21,0.054,0.9669,0.991,wenling,female
1.282680388,0.2042,0.0677,0.9537,0.978,wenling,female
1.287623461,0.1921,0.0799,0.9523,0.975,wenling,female
1.287962367,0.1795,0.0925,0.9377,0.959,wenling,female
1.291425232,0.1627,0.1062,0.9179,0.938,wenling,female
1.291702941,0.1612,0.1174,0.9339,0.955,wenling,female
1.294162785,0.1709,0.1179,0.9664,0.988,wenling,female
1.297946275,0.1733,0.1184,0.978,1.0,wenling,female
1.301138879,0.1825,0.112,0.9955,1.018,wenling,female
1.303099661,0.1757,0.112,0.9941,1.016,wenling,female
1.305652786,0.166,0.1125,0.9941,1.014,wenling,female
1.308645755,0.1457,0.1164,0.9834,1.001,wenling,female
1.310136224,0.1322,0.1213,0.9746,0.991,wenling,female
1.314382214,0.109,0.1247,0.9634,0.978,wenling,female
1.315109245,0.0936,0.132,0.9528,0.966,wenling,female
1.319041954,0.0728,0.1344,0.9552,0.967,wenling,female
1.319951121,0.0563,0.1305,0.9654,0.976,wenling,female
1.323036381,0.0423,0.1291,0.9712,0.981,wenling,female
1.325358309,0.0288,0.1286,0.9848,0.994,wenling,female
1.327069194,0.0216,0.1344,1.0013,1.011,wenling,female
1.330505705,0.0032,0.1384,1.0028,1.012,wenling,female
1.331530966,-0.0103,0.1247,1.0111,1.019,wenling,female
1.334995445,-0.0142,0.1125,1.0042,1.011,wenling,female
1.337472633,-0.0156,0.1013,0.9936,0.999,wenling,female
1.340308154,-0.018,0.0915,1.0096,1.014,wenling,female
1.341738571,-0.0084,0.0872,1.0183,1.022,wenling,female
1.344734613,-0.006,0.0882,1.0334,1.037,wenling,female
1.347266436,-0.02,0.0887,1.0464,1.05,wenling,female
1.349127999,-0.0316,0.0906,1.0644,1.069,wenling,female
1.352160499,-0.0461,0.0935,1.0722,1.077,wenling,female
1.355056697,-0.0572,0.1008,1.0824,1.089,wenling,female
1.358854197,-0.0649,0.1077,1.094,1.101,wenling,female
1.359979927,-0.076,0.1213,1.0809,1.09,wenling,female
1.362921125,-0.0808,0.131,1.0789,1.09,wenling,female
1.365679146,-0.077,0.1252,1.0702,1.08,wenling,female
1.3676255,-0.0572,0.1281,1.0532,1.063,wenling,female
1.370633105,-0.0364,0.1198,1.0363,1.044,wenling,female
1.371487324,-0.007,0.1057,1.0207,1.026,wenling,female
1.37504373,0.0844,0.0955,0.9999,1.008,wenling,female
1.376525501,0.2385,0.0482,0.9737,1.004,wenling,female
1.379559043,0.4588,-0.0186,0.9591,1.063,wenling,female
1.383023783,0.6366,-0.078,0.9407,1.139,wenling,female
1.385883731,0.6777,-0.1014,0.9174,1.145,wenling,female
1.388413107,0.5946,-0.0887,0.8761,1.063,wenling,female
1.391527899,0.5206,-0.0815,0.8212,0.976,wenling,female
1.392931336,0.4922,-0.0907,0.7722,0.92,wenling,female
1.396145139,0.4501,-0.0868,0.7305,0.862,wenling,female
1.397672795,0.3825,-0.0669,0.7276,0.825,wenling,female
1.400280608,0.2844,-0.0312,0.747,0.8,wenling,female
1.403134879,0.2056,0.0048,0.7557,0.783,wenling,female
1.405712015,0.1491,0.0521,0.7839,0.8,wenling,female
1.407397015,0.1177,0.1023,0.8208,0.835,wenling,female
1.410420973,0.0994,0.1267,0.8339,0.849,wenling,female
1.411623682,0.0849,0.1272,0.831,0.845,wenling,female
1.41446363,0.0945,0.1193,0.83,0.844,wenling,female
1.418158474,0.1158,0.1179,0.8557,0.872,wenling,female
1.419929829,0.1443,0.1038,0.8858,0.903,wenling,female
1.42301285,0.1675,0.0955,0.9179,0.938,wenling,female
1.425508058,0.1844,0.0706,0.9499,0.97,wenling,female
1.428194934,0.1825,0.0423,0.9766,0.994,wenling,female
1.431355767,0.1892,0.0268,0.9906,1.009,wenling,female
1.432369517,0.1988,0.0204,0.9989,1.019,wenling,female
1.435962018,0.2061,0.0209,1.0067,1.028,wenling,female
1.438342382,0.2086,0.0238,0.9979,1.02,wenling,female
1.441492852,0.2061,0.0248,0.9877,1.009,wenling,female
1.443451133,0.1993,0.0253,0.9897,1.01,wenling,female
1.446360821,0.1887,0.0248,0.9906,1.009,wenling,female
1.449075248,0.1737,0.0297,0.9964,1.012,wenling,female
1.450327488,0.1525,0.0282,1.0042,1.016,wenling,female
1.452914155,0.1418,0.0248,1.0144,1.025,wenling,female
1.454688842,0.1312,0.0253,1.0202,1.029,wenling,female
1.457340405,0.1278,0.0204,1.0241,1.032,wenling,female
1.46019051,0.124,0.0145,1.0309,1.038,wenling,female
1.465655666,0.1312,0.0112,1.0173,1.026,wenling,female
1.46815999,0.1298,0.0063,1.0096,1.018,wenling,female
1.468499521,0.125,0.0082,1.0081,1.016,wenling,female
1.470820302,0.1269,0.0078,1.0129,1.021,wenling,female
1.473289001,0.1259,0.0053,1.0134,1.021,wenling,female
1.476639001,0.1269,0.0078,1.0125,1.02,wenling,female
1.477464001,0.1312,0.0112,1.011,1.02,wenling,female
1.48483421,0.139,0.0112,1.0159,1.025,wenling,female
1.485542804,0.1433,0.016,1.0139,1.024,wenling,female
1.48578046,0.1462,0.0214,0.9994,1.01,wenling,female
1.487886919,0.1472,0.0263,0.9974,1.009,wenling,female
1.490408794,0.1501,0.0209,0.995,1.006,wenling,female
1.492509627,0.1568,0.0297,0.9906,1.003,wenling,female
1.494699211,0.1568,0.0394,0.9945,1.008,wenling,female
1.49893692,0.1679,0.035,0.9853,1.0,wenling,female
1.499503691,0.1829,0.0287,0.9746,0.992,wenling,female
1.504204264,0.1926,0.0268,0.9746,0.994,wenling,female
1.505059368,0.1993,0.0345,0.9664,0.987,wenling,female
1.508656764,0.2028,0.036,0.9717,0.993,wenling,female
1.510590879,0.2134,0.0409,0.9834,1.007,wenling,female
1.51359239,0.2245,0.0389,0.9906,1.016,wenling,female
1.517039994,0.2332,0.0414,1.0004,1.028,wenling,female
1.517645411,0.2356,0.0458,0.996,1.024,wenling,female
1.520676297,0.2438,0.0443,0.9926,1.023,wenling,female
1.523100151,0.2443,0.0502,0.9964,1.027,wenling,female
1.525357808,0.2404,0.0492,1.0081,1.038,wenling,female
1.527582652,0.2409,0.053,0.9931,1.023,wenling,female
1.530927496,0.2375,0.0574,0.9887,1.018,wenling,female
1.53221885,0.2346,0.0604,0.9804,1.01,wenling,female
1.536852653,0.2259,0.0609,0.9683,0.996,wenling,female
1.537343694,0.2245,0.0662,0.9494,0.978,wenling,female
1.540820205,0.2206,0.0653,0.9256,0.954,wenling,female
1.542854268,0.2191,0.0628,0.91,0.938,wenling,female
1.545463174,0.2158,0.0662,0.9014,0.929,wenling,female
1.548855414,0.2066,0.0614,0.9037,0.929,wenling,female
1.550333592,0.208,0.0628,0.9139,0.939,wenling,female
1.554713071,0.2114,0.0633,0.9207,0.947,wenling,female
1.555021873,0.2133,0.0604,0.9314,0.957,wenling,female
1.558506717,0.2163,0.0574,0.9407,0.967,wenling,female
1.561312811,0.2356,0.0594,0.9377,0.969,wenling,female
1.562570311,0.2409,0.057,0.9198,0.952,wenling,female
1.566170051,0.2496,0.057,0.9105,0.946,wenling,female
1.567683697,0.2501,0.0565,0.9004,0.936,wenling,female
1.571692031,0.254,0.0589,0.878,0.916,wenling,female
1.572051562,0.2501,0.056,0.863,0.9,wenling,female
1.576207084,0.2487,0.0574,0.8513,0.889,wenling,female
1.576604115,0.2419,0.0633,0.8533,0.889,wenling,female
1.579799167,0.2361,0.0599,0.8509,0.885,wenling,female
1.585380262,0.2389,0.0618,0.8455,0.881,wenling,female
1.586071564,0.2394,0.0579,0.8392,0.875,wenling,female
1.587626512,0.2361,0.0687,0.8348,0.87,wenling,female
1.590110314,0.2336,0.0658,0.8329,0.868,wenling,female
1.592499429,0.2346,0.0648,0.8334,0.868,wenling,female
1.59507245,0.2322,0.0672,0.8339,0.868,wenling,female
1.599157607,0.2307,0.0697,0.8445,0.878,wenling,female
1.60068969,0.2361,0.0764,0.848,0.884,wenling,female
1.602342868,0.238,0.0764,0.844,0.88,wenling,female
1.605697503,0.2549,0.0687,0.8557,0.896,wenling,female
1.60849667,0.2655,0.0687,0.8577,0.9,wenling,female
1.610339327,0.2781,0.0706,0.8693,0.915,wenling,female
1.611604066,0.2796,0.0687,0.8765,0.923,wenling,female
1.61570115,0.2858,0.0711,0.8756,0.924,wenling,female
1.616834744,0.2858,0.0755,0.8722,0.921,wenling,female
1.621957036,0.2815,0.0813,0.864,0.912,wenling,female
1.622462974,0.2849,0.0882,0.847,0.898,wenling,female
1.62717261,0.2858,0.0906,0.8358,0.888,wenling,female
1.628921099,0.2887,0.095,0.8237,0.878,wenling,female
1.630366933,0.2969,0.0896,0.8169,0.874,wenling,female
1.632613548,0.2999,0.0823,0.8101,0.868,wenling,female
1.636010788,0.2999,0.0862,0.8096,0.868,wenling,female
1.636960996,0.2936,0.094,0.7955,0.853,wenling,female
1.641102246,0.2863,0.0955,0.7936,0.849,wenling,female
1.643469955,0.2839,0.0999,0.7936,0.849,wenling,female
1.645208966,0.2805,0.1062,0.7863,0.842,wenling,female
1.649128445,0.2757,0.1116,0.7834,0.838,wenling,female
1.650198029,0.2771,0.1072,0.7917,0.846,wenling,female
1.651446727,0.2766,0.1057,0.7848,0.839,wenling,female
1.655470737,0.2844,0.1062,0.7931,0.849,wenling,female
1.658040373,0.2848,0.1125,0.7945,0.852,wenling,female
1.660597873,0.2945,0.112,0.7975,0.857,wenling,female
1.663024905,0.2994,0.1072,0.8008,0.862,wenling,female
1.665942197,0.3042,0.1047,0.8062,0.868,wenling,female
1.667928759,0.3081,0.0984,0.8188,0.88,wenling,female
1.669952301,0.3013,0.0999,0.8212,0.88,wenling,female
1.672840895,0.2999,0.1018,0.8217,0.881,wenling,female
1.674459958,0.2955,0.0994,0.828,0.885,wenling,female
1.677464438,0.2892,0.0955,0.8358,0.89,wenling,female
1.680319229,0.2931,0.0969,0.8397,0.895,wenling,female
1.68564798,0.2931,0.0999,0.8484,0.903,wenling,female
1.686302303,0.2906,0.0969,0.8552,0.908,wenling,female
1.687971991,0.295,0.0877,0.8504,0.904,wenling,female
1.690649595,0.2989,0.0828,0.8499,0.905,wenling,female
1.691758918,0.2955,0.0813,0.8547,0.908,wenling,female
1.694287668,0.2897,0.0882,0.8465,0.899,wenling,female
1.698392929,0.2863,0.095,0.8475,0.9,wenling,female
1.699382773,0.2979,0.1003,0.8484,0.905,wenling,female
1.702967148,0.3056,0.1013,0.8562,0.915,wenling,female
1.705542565,0.3042,0.1116,0.8693,0.928,wenling,female
1.707573972,0.2999,0.114,0.8596,0.917,wenling,female
1.710623087,0.2916,0.1135,0.8591,0.914,wenling,female
1.712484181,0.2873,0.1169,0.8707,0.924,wenling,female
1.715494285,0.2766,0.113,0.8892,0.938,wenling,female
1.717674025,0.2766,0.1135,0.9095,0.957,wenling,female
1.720013192,0.2873,0.1154,0.9348,0.985,wenling,female
1.722245796,0.3047,0.114,0.9407,0.995,wenling,female
1.726203609,0.3109,0.1174,0.9411,0.998,wenling,female
1.727411734,0.323,0.1179,0.943,1.004,wenling,female
1.730701787,0.3274,0.1306,0.9542,1.017,wenling,female
1.733556422,0.3182,0.134,0.9509,1.012,wenling,female
1.735294443,0.3081,0.1432,0.945,1.004,wenling,female
1.736354704,0.3032,0.153,0.9513,1.01,wenling,female
1.739653871,0.296,0.1534,0.9523,1.009,wenling,female
1.743142257,0.2955,0.1539,0.9576,1.014,wenling,female
1.745959236,0.295,0.1525,0.96,1.016,wenling,female
1.74920559,0.3047,0.1506,0.9513,1.01,wenling,female
1.75006033,0.3158,0.1472,0.9411,1.004,wenling,female
1.752289445,0.3245,0.1578,0.9542,1.02,wenling,female
1.755590018,0.3206,0.1593,0.9654,1.03,wenling,female
1.757936737,0.3027,0.1613,0.9509,1.011,wenling,female
1.76026429,0.2955,0.1642,0.9542,1.012,wenling,female
1.762072727,0.2936,0.1618,0.9862,1.042,wenling,female
1.765533509,0.2883,0.1666,0.9702,1.026,wenling,female
1.767379551,0.2955,0.1608,0.9435,1.002,wenling,female
1.770596634,0.2887,0.1501,0.9348,0.99,wenling,female
1.771865749,0.2824,0.1428,0.9765,1.027,wenling,female
1.773692208,0.2839,0.134,1.0304,1.077,wenling,female
1.776400802,0.2955,0.1354,1.0503,1.099,wenling,female
1.778967625,0.3162,0.1374,1.0692,1.123,wenling,female
1.786334761,0.3317,0.1457,1.0833,1.142,wenling,female
1.787235334,0.3472,0.1588,1.0591,1.126,wenling,female
1.787559396,0.3559,0.1729,1.0406,1.113,wenling,female
1.789728928,0.3264,0.1734,1.0396,1.103,wenling,female
1.792413355,0.2505,0.1642,1.0067,1.05,wenling,female
1.794777991,0.1867,0.1832,0.9867,1.021,wenling,female
1.799212106,0.2056,0.1896,0.9955,1.034,wenling,female
1.799848773,0.3162,0.1428,1.044,1.1,wenling,female
1.801974346,0.4076,0.0901,1.0964,1.173,wenling,female
1.804951846,0.4163,0.0901,1.1115,1.19,wenling,female
1.808063878,0.353,0.1233,1.0901,1.152,wenling,female
1.809510076,0.281,0.1428,1.0906,1.135,wenling,female
1.811083826,0.2433,0.1442,1.0931,1.129,wenling,female
1.814078514,0.2298,0.1242,1.0921,1.123,wenling,female
1.816294868,0.2534,0.1067,1.0785,1.113,wenling,female
1.818706587,0.2848,0.0867,1.0857,1.126,wenling,female
1.82228591,0.3046,0.0769,1.0921,1.136,wenling,female
1.825229088,0.3095,0.0872,1.0989,1.145,wenling,female
1.827057629,0.2979,0.1052,1.1178,1.162,wenling,female
1.830756744,0.2815,0.1062,1.1066,1.147,wenling,female
1.833070338,0.266,0.1077,1.062,1.1,wenling,female
1.835431328,0.2631,0.0857,1.0173,1.054,wenling,female
1.837843776,0.2645,0.0692,0.9926,1.03,wenling,female
1.83849961,0.2824,0.0653,0.9674,1.01,wenling,female
1.841975131,0.3307,0.0764,0.9625,1.021,wenling,female
1.843489714,0.3742,0.0799,0.9872,1.059,wenling,female
1.848194923,0.3095,0.0833,0.9659,1.018,wenling,female
1.850712163,0.2307,0.1057,0.927,0.961,wenling,female
1.851226538,0.2384,0.1013,0.9072,0.943,wenling,female
1.854732059,0.2757,0.0896,0.8751,0.922,wenling,female
1.856520289,0.3254,0.0848,0.8412,0.906,wenling,female
1.859835237,0.3641,0.0867,0.8193,0.901,wenling,female
1.862420133,0.38,0.1047,0.8062,0.897,wenling,female
1.866150602,0.3781,0.1179,0.813,0.904,wenling,female
1.868204821,0.3714,0.1213,0.8203,0.909,wenling,female
1.870419353,0.3679,0.1267,0.8382,0.924,wenling,female
1.872244249,0.3636,0.134,0.8455,0.93,wenling,female
1.87552852,0.3737,0.1257,0.8742,0.959,wenling,female
1.877928728,0.3872,0.1296,0.893,0.982,wenling,female
1.879856801,0.4056,0.1364,0.878,0.977,wenling,female
1.884818104,0.4457,0.152,0.8547,0.976,wenling,female
1.885442219,0.4723,0.1725,0.8426,0.981,wenling,female
1.886783,0.4462,0.2012,0.864,0.993,wenling,female
1.890879094,0.3965,0.2266,0.9105,1.019,wenling,female
1.892131126,0.3854,0.2388,0.9407,1.044,wenling,female
1.894523574,0.4274,0.2436,0.9528,1.072,wenling,female
1.896003834,0.4946,0.2432,0.9625,1.109,wenling,female
1.904918835,0.5409,0.2461,0.961,1.13,wenling,female
1.906315033,0.5578,0.2626,0.944,1.128,wenling,female
1.906797637,0.5463,0.288,0.9227,1.11,wenling,female
1.907272794,0.5303,0.3148,0.9139,1.103,wenling,female
1.910760919,0.5177,0.326,0.9174,1.103,wenling,female
1.911917794,0.537,0.3246,0.9634,1.15,wenling,female
1.915716076,0.5675,0.3221,1.0125,1.205,wenling,female
1.917031545,0.5815,0.3114,0.9911,1.191,wenling,female
1.920629462,0.5839,0.2905,0.9387,1.143,wenling,female
1.922395191,0.5738,0.2666,0.9149,1.112,wenling,female
1.925327327,0.5453,0.25,0.9285,1.105,wenling,female
1.927944046,0.5076,0.2353,0.9387,1.093,wenling,female
1.93000014,0.4747,0.2027,0.9367,1.07,wenling,female
1.932256755,0.4535,0.1729,0.9416,1.059,wenling,female
1.933918526,0.4438,0.1413,0.944,1.053,wenling,female
1.936413942,0.4274,0.1096,0.9416,1.04,wenling,female
1.938788734,0.4105,0.0808,0.9339,1.023,wenling,female
1.943080558,0.4013,0.0687,0.9319,1.017,wenling,female
1.94550311,0.3979,0.0565,0.928,1.011,wenling,female
1.947856287,0.3868,0.0477,0.9367,1.015,wenling,female
1.949803371,0.3684,0.0419,0.9547,1.024,wenling,female
1.952661288,0.3481,0.0375,0.9697,1.031,wenling,female
1.955521132,0.3259,0.0379,0.9765,1.03,wenling,female
1.957640143,0.3119,0.0307,0.9819,1.031,wenling,female
1.959820611,0.3104,0.016,0.9921,1.04,wenling,female
1.962988008,0.3162,0.0029,1.0134,1.062,wenling,female
1.966047695,0.3114,-0.0054,1.0309,1.077,wenling,female
1.967058477,0.3418,-0.02,0.9654,1.024,wenling,female
1.969956029,0.3486,-0.0244,0.9435,1.006,wenling,female
1.971749831,0.338,-0.0186,0.9567,1.015,wenling,female
1.973653634,0.3365,-0.023,0.9358,0.995,wenling,female
1.976174363,0.3216,-0.022,0.93,0.984,wenling,female
1.979176134,0.3177,-0.0117,0.9295,0.982,wenling,female
1.985803739,0.3071,-0.0064,0.9319,0.981,wenling,female
1.986497281,0.2901,0.0097,0.9164,0.961,wenling,female
1.986737333,0.2839,0.0243,0.9125,0.956,wenling,female
1.989989104,0.2887,0.0355,0.9178,0.963,wenling,female
1.993273531,0.3109,0.0389,0.9407,0.991,wenling,female
1.995122386,0.3346,0.0409,0.9494,1.007,wenling,female
1.997058792,0.3515,0.036,0.9499,1.013,wenling,female
2.000211657,0.3544,0.0292,0.9605,1.024,wenling,female
2.00327296,0.3558,0.0409,0.9697,1.034,wenling,female
2.004715668,0.3505,0.057,0.979,1.041,wenling,female
2.006930772,0.3443,0.0692,0.9765,1.038,wenling,female
2.010222648,0.3414,0.0736,0.9547,1.017,wenling,female
2.010858221,0.3443,0.0682,0.9387,1.002,wenling,female
2.013445513,0.336,0.0614,0.9275,0.988,wenling,female
2.017177701,0.322,0.0448,0.9057,0.962,wenling,female
2.018900982,0.2955,0.0375,0.8994,0.947,wenling,female
2.022243639,0.2776,0.0375,0.9135,0.955,wenling,female
2.024956035,0.2679,0.0487,0.9329,0.972,wenling,female
2.027577702,0.2665,0.0755,0.9372,0.977,wenling,female
2.0300589,0.282,0.1013,0.9537,1.0,wenling,female
2.03283515,0.3109,0.1296,0.9756,1.032,wenling,female
2.033959369,0.3317,0.1481,0.9911,1.056,wenling,female
2.037071348,0.3423,0.1554,1.0047,1.073,wenling,female
2.039306869,0.352,0.1501,1.0159,1.086,wenling,female
2.042489057,0.3597,0.1301,1.0314,1.1,wenling,female
2.045152339,0.3602,0.1154,1.0416,1.108,wenling,female
2.046558849,0.3486,0.0969,1.0499,1.11,wenling,female
2.049632443,0.3018,0.1062,1.0921,1.138,wenling,female
2.051086662,0.296,0.1145,1.029,1.077,wenling,female
2.054423017,0.3206,0.0989,0.9882,1.044,wenling,female
2.056069059,0.3433,0.0921,0.9697,1.033,wenling,female
2.060051246,0.3317,0.0964,0.9508,1.012,wenling,female
2.061152288,0.2901,0.1159,0.9285,0.98,wenling,female
2.06505583,0.2389,0.1384,0.9217,0.962,wenling,female
2.070708956,0.2182,0.1525,0.9372,0.974,wenling,female
2.071454581,0.2235,0.1574,0.945,0.984,wenling,female
2.071696716,0.2742,0.1418,0.9183,0.969,wenling,female
2.075980258,0.3018,0.1062,0.8853,0.941,wenling,female
